

"Fecha","Compra","Venta","TCR 1/"
"04/05/2011","","","7.58131"
"05/05/2011","","","7.58171"
"06/05/2011","","","7.58240"
"07/05/2011","","","7.58240"
"08/05/2011","","","7.58240"
"09/05/2011","","","7.58215"
"10/05/2011","","","7.58189"
"11/05/2011","","","7.58713"
"12/05/2011","","","7.58755"
"13/05/2011","","","7.58675"
"14/05/2011","","","7.58675"
"15/05/2011","","","7.58675"
"16/05/2011","","","7.59070"
"17/05/2011","","","7.59767"
"18/05/2011","","","7.61612"
"19/05/2011","","","7.64491"
"20/05/2011","","","7.68249"
"21/05/2011","","","7.68249"
"22/05/2011","","","7.68249"
"23/05/2011","","","7.71689"
"24/05/2011","","","7.72313"
"25/05/2011","","","7.72457"
"26/05/2011","","","7.75680"
"27/05/2011","","","7.78152"
"28/05/2011","","","7.78152"
"29/05/2011","","","7.78152"
"30/05/2011","","","7.79134"
"31/05/2011","","","7.79559"
"01/06/2011","","","7.78563"
"02/06/2011","","","7.78890"
"03/06/2011","","","7.81079"
"04/06/2011","","","7.81079"
"05/06/2011","","","7.81079"
"06/06/2011","","","7.83811"
"07/06/2011","","","7.84362"
"08/06/2011","","","7.85057"
"09/06/2011","","","7.84803"
"10/06/2011","","","7.84179"
"11/06/2011","","","7.84179"
"12/06/2011","","","7.84179"
"13/06/2011","","","7.81962"
"14/06/2011","","","7.79646"
"15/06/2011","","","7.77758"
"16/06/2011","","","7.75190"
"17/06/2011","","","7.73632"
"18/06/2011","","","7.73632"
"19/06/2011","","","7.73632"
"20/06/2011","","","7.72839"
"21/06/2011","","","7.74082"
"22/06/2011","","","7.76301"
"23/06/2011","","","7.79220"
"24/06/2011","","","7.81342"
"25/06/2011","","","7.81342"
"26/06/2011","","","7.81342"
"27/06/2011","","","7.81014"
"28/06/2011","","","7.78171"
"29/06/2011","","","7.76579"
"30/06/2011","","","7.77023"
"01/07/2011","","","7.77023"
"02/07/2011","","","7.77023"
"03/07/2011","","","7.77023"
"04/07/2011","","","7.77023"
"05/07/2011","","","7.77800"
"06/07/2011","","","7.78921"
"07/07/2011","","","7.78670"
"08/07/2011","","","7.77302"
"09/07/2011","","","7.77302"
"10/07/2011","","","7.77302"
"11/07/2011","","","7.75453"
"12/07/2011","","","7.73351"
"13/07/2011","","","7.72793"
"14/07/2011","","","7.73245"
"15/07/2011","","","7.73489"
"16/07/2011","","","7.73489"
"17/07/2011","","","7.73489"
"18/07/2011","","","7.73417"
"19/07/2011","","","7.73396"
"20/07/2011","","","7.74282"
"21/07/2011","","","7.77834"
"22/07/2011","","","7.78480"
"23/07/2011","","","7.78480"
"24/07/2011","","","7.78480"
"25/07/2011","","","7.76683"
"26/07/2011","","","7.75369"
"27/07/2011","","","7.76970"
"28/07/2011","","","7.78213"
"29/07/2011","","","7.78511"
"30/07/2011","","","7.78511"
"31/07/2011","","","7.78511"
"01/08/2011","","","7.78277"
"02/08/2011","","","7.78945"
"03/08/2011","","","7.79996"
"04/08/2011","","","7.79941"
"05/08/2011","","","7.81271"
"06/08/2011","","","7.81271"
"07/08/2011","","","7.81271"
"08/08/2011","","","7.82869"
"09/08/2011","","","7.84559"
"10/08/2011","","","7.85296"
"11/08/2011","","","7.85580"
"12/08/2011","","","7.84793"
"13/08/2011","","","7.84793"
"14/08/2011","","","7.84793"
"15/08/2011","","","7.84793"
"16/08/2011","","","7.83810"
"17/08/2011","","","7.82408"
"18/08/2011","","","7.80826"
"19/08/2011","","","7.82217"
"20/08/2011","","","7.82217"
"21/08/2011","","","7.82217"
"22/08/2011","","","7.83983"
"23/08/2011","","","7.83932"
"24/08/2011","","","7.83200"
"25/08/2011","","","7.83298"
"26/08/2011","","","7.84525"
"27/08/2011","","","7.84525"
"28/08/2011","","","7.84525"
"29/08/2011","","","7.85440"
"30/08/2011","","","7.84031"
"31/08/2011","","","7.82046"
"01/09/2011","","","7.84190"
"02/09/2011","","","7.85000"
"03/09/2011","","","7.85000"
"04/09/2011","","","7.85000"
"05/09/2011","","","7.86723"
"06/09/2011","","","7.86892"
"07/09/2011","","","7.86571"
"08/09/2011","","","7.88316"
"09/09/2011","","","7.88148"
"10/09/2011","","","7.88148"
"11/09/2011","","","7.88148"
"12/09/2011","","","7.87160"
"13/09/2011","","","7.84868"
"14/09/2011","","","7.83334"
"15/09/2011","","","7.83334"
"16/09/2011","","","7.83791"
"17/09/2011","","","7.83791"
"18/09/2011","","","7.83791"
"19/09/2011","","","7.82736"
"20/09/2011","","","7.82161"
"21/09/2011","","","7.82110"
"22/09/2011","","","7.82444"
"23/09/2011","","","7.86471"
"24/09/2011","","","7.86471"
"25/09/2011","","","7.86471"
"26/09/2011","","","7.87200"
"27/09/2011","","","7.86117"
"28/09/2011","","","7.85614"
"29/09/2011","","","7.85770"
"30/09/2011","","","7.86857"
"01/10/2011","","","7.86857"
"02/10/2011","","","7.86857"
"03/10/2011","","","7.88325"
"04/10/2011","","","7.88098"
"05/10/2011","","","7.88455"
"06/10/2011","","","7.87976"
"07/10/2011","","","7.88030"
"08/10/2011","","","7.88030"
"09/10/2011","","","7.88030"
"10/10/2011","","","7.88182"
"11/10/2011","","","7.87654"
"12/10/2011","","","7.87654"
"13/10/2011","","","7.86976"
"14/10/2011","","","7.86331"
"15/10/2011","","","7.86331"
"16/10/2011","","","7.86331"
"17/10/2011","","","7.84921"
"18/10/2011","","","7.83303"
"19/10/2011","","","7.81795"
"20/10/2011","","","7.81795"
"21/10/2011","","","7.80420"
"22/10/2011","","","7.80420"
"23/10/2011","","","7.80420"
"24/10/2011","","","7.79799"
"25/10/2011","","","7.81208"
"26/10/2011","","","7.84030"
"27/10/2011","","","7.85021"
"28/10/2011","","","7.84739"
"29/10/2011","","","7.84739"
"30/10/2011","","","7.84739"
"31/10/2011","","","7.83567"
"01/11/2011","","","7.83567"
"02/11/2011","","","7.83404"
"03/11/2011","","","7.82478"
"04/11/2011","","","7.83464"
"05/11/2011","","","7.83464"
"06/11/2011","","","7.83464"
"07/11/2011","","","7.83151"
"08/11/2011","","","7.82171"
"09/11/2011","","","7.81503"
"10/11/2011","","","7.80644"
"11/11/2011","","","7.78907"
"12/11/2011","","","7.78907"
"13/11/2011","","","7.78907"
"14/11/2011","","","7.78586"
"15/11/2011","","","7.77578"
"16/11/2011","","","7.78901"
"17/11/2011","","","7.80693"
"18/11/2011","","","7.79438"
"19/11/2011","","","7.79438"
"20/11/2011","","","7.79438"
"21/11/2011","","","7.78626"
"22/11/2011","","","7.79425"
"23/11/2011","","","7.81767"
"24/11/2011","","","7.82234"
"25/11/2011","","","7.81902"
"26/11/2011","","","7.81902"
"27/11/2011","","","7.81902"
"28/11/2011","","","7.82755"
"29/11/2011","","","7.85392"
"30/11/2011","","","7.86688"
"01/12/2011","","","7.86033"
"02/12/2011","","","7.84608"
"03/12/2011","","","7.84608"
"04/12/2011","","","7.84608"
"05/12/2011","","","7.81730"
"06/12/2011","","","7.80473"
"07/12/2011","","","7.79123"
"08/12/2011","","","7.78253"
"09/12/2011","","","7.77820"
"10/12/2011","","","7.77820"
"11/12/2011","","","7.77820"
"12/12/2011","","","7.78806"
"13/12/2011","","","7.78750"
"14/12/2011","","","7.78667"
"15/12/2011","","","7.78038"
"16/12/2011","","","7.77753"
"17/12/2011","","","7.77753"
"18/12/2011","","","7.77753"
"19/12/2011","","","7.77876"
"20/12/2011","","","7.78569"
"21/12/2011","","","7.80250"
"22/12/2011","","","7.82372"
"23/12/2011","","","7.82556"
"24/12/2011","","","7.82556"
"25/12/2011","","","7.82556"
"26/12/2011","","","7.82556"
"27/12/2011","","","7.81841"
"28/12/2011","","","7.81504"
"29/12/2011","","","7.81083"
"30/12/2011","","","7.81083"
"31/12/2011","","","7.81083"
"01/01/2012","","","7.81083"
"02/01/2012","","","7.81083"
"03/01/2012","","","7.80808"
"04/01/2012","","","7.81701"
"05/01/2012","","","7.84218"
"06/01/2012","","","7.85994"
"07/01/2012","","","7.85994"
"08/01/2012","","","7.85994"
"09/01/2012","","","7.85276"
"10/01/2012","","","7.82260"
"11/01/2012","","","7.82881"
"12/01/2012","","","7.82394"
"13/01/2012","","","7.81996"
"14/01/2012","","","7.81996"
"15/01/2012","","","7.81996"
"16/01/2012","","","7.80548"
"17/01/2012","","","7.77993"
"18/01/2012","","","7.77155"
"19/01/2012","","","7.76560"
"20/01/2012","","","7.78188"
"21/01/2012","","","7.78188"
"22/01/2012","","","7.78188"
"23/01/2012","","","7.80393"
"24/01/2012","","","7.80804"
"25/01/2012","","","7.81209"
"26/01/2012","","","7.81331"
"27/01/2012","","","7.81257"
"28/01/2012","","","7.81257"
"29/01/2012","","","7.81257"
"30/01/2012","","","7.80600"
"31/01/2012","","","7.78288"
"01/02/2012","","","7.76205"
"02/02/2012","","","7.74195"
"03/02/2012","","","7.77013"
"04/02/2012","","","7.77013"
"05/02/2012","","","7.77013"
"06/02/2012","","","7.78385"
"07/02/2012","","","7.78263"
"08/02/2012","","","7.76418"
"09/02/2012","","","7.75202"
"10/02/2012","","","7.75386"
"11/02/2012","","","7.75386"
"12/02/2012","","","7.75386"
"13/02/2012","","","7.76197"
"14/02/2012","","","7.76173"
"15/02/2012","","","7.76146"
"16/02/2012","","","7.76274"
"17/02/2012","","","7.76950"
"18/02/2012","","","7.76950"
"19/02/2012","","","7.76950"
"20/02/2012","","","7.78053"
"21/02/2012","","","7.80276"
"22/02/2012","","","7.81827"
"23/02/2012","","","7.82697"
"24/02/2012","","","7.83192"
"25/02/2012","","","7.83192"
"26/02/2012","","","7.83192"
"27/02/2012","","","7.82870"
"28/02/2012","","","7.79646"
"29/02/2012","","","7.79150"
"01/03/2012","","","7.77450"
"02/03/2012","","","7.77092"
"03/03/2012","","","7.77092"
"04/03/2012","","","7.77092"
"05/03/2012","","","7.76875"
"06/03/2012","","","7.76696"
"07/03/2012","","","7.76251"
"08/03/2012","","","7.75032"
"09/03/2012","","","7.73770"
"10/03/2012","","","7.73770"
"11/03/2012","","","7.73770"
"12/03/2012","","","7.73256"
"13/03/2012","","","7.71788"
"14/03/2012","","","7.70832"
"15/03/2012","","","7.69313"
"16/03/2012","","","7.69595"
"17/03/2012","","","7.69595"
"18/03/2012","","","7.69595"
"19/03/2012","","","7.70189"
"20/03/2012","","","7.70703"
"21/03/2012","","","7.72008"
"22/03/2012","","","7.75292"
"23/03/2012","","","7.75486"
"24/03/2012","","","7.75486"
"25/03/2012","","","7.75486"
"26/03/2012","","","7.75037"
"27/03/2012","","","7.72351"
"28/03/2012","","","7.70651"
"29/03/2012","","","7.70478"
"30/03/2012","","","7.69194"
"31/03/2012","","","7.69194"
"01/04/2012","","","7.69194"
"02/04/2012","","","7.68028"
"03/04/2012","","","7.67821"
"04/04/2012","","","7.68853"
"05/04/2012","","","7.68853"
"06/04/2012","","","7.68853"
"07/04/2012","","","7.68853"
"08/04/2012","","","7.68853"
"09/04/2012","","","7.69678"
"10/04/2012","","","7.70617"
"11/04/2012","","","7.71660"
"12/04/2012","","","7.72153"
"13/04/2012","","","7.72703"
"14/04/2012","","","7.72703"
"15/04/2012","","","7.72703"
"16/04/2012","","","7.73281"
"17/04/2012","","","7.75901"
"18/04/2012","","","7.77103"
"19/04/2012","","","7.77154"
"20/04/2012","","","7.77881"
"21/04/2012","","","7.77881"
"22/04/2012","","","7.77881"
"23/04/2012","","","7.79650"
"24/04/2012","","","7.78338"
"25/04/2012","","","7.77814"
"26/04/2012","","","7.77289"
"27/04/2012","","","7.77028"
"28/04/2012","","","7.77028"
"29/04/2012","","","7.77028"
"30/04/2012","","","7.78262"
"01/05/2012","","","7.78262"
"02/05/2012","","","7.78176"
"03/05/2012","","","7.79295"
"04/05/2012","","","7.80130"
"05/05/2012","","","7.80130"
"06/05/2012","","","7.80130"
"07/05/2012","","","7.79303"
"08/05/2012","","","7.78888"
"09/05/2012","","","7.77615"
"10/05/2012","","","7.77257"
"11/05/2012","","","7.77817"
"12/05/2012","","","7.77817"
"13/05/2012","","","7.77817"
"14/05/2012","","","7.77382"
"15/05/2012","","","7.76155"
"16/05/2012","","","7.75106"
"17/05/2012","","","7.76036"
"18/05/2012","","","7.78049"
"19/05/2012","","","7.78049"
"20/05/2012","","","7.78049"
"21/05/2012","","","7.77354"
"22/05/2012","","","7.76856"
"23/05/2012","","","7.77558"
"24/05/2012","","","7.78491"
"25/05/2012","","","7.78858"
"26/05/2012","","","7.78858"
"27/05/2012","","","7.78858"
"28/05/2012","","","7.79222"
"29/05/2012","","","7.79678"
"30/05/2012","","","7.80346"
"31/05/2012","","","7.81669"
"01/06/2012","","","7.82480"
"02/06/2012","","","7.82480"
"03/06/2012","","","7.82480"
"04/06/2012","","","7.82905"
"05/06/2012","","","7.82944"
"06/06/2012","","","7.82936"
"07/06/2012","","","7.83856"
"08/06/2012","","","7.85865"
"09/06/2012","","","7.85865"
"10/06/2012","","","7.85865"
"11/06/2012","","","7.87566"
"12/06/2012","","","7.87623"
"13/06/2012","","","7.87448"
"14/06/2012","","","7.87547"
"15/06/2012","","","7.86914"
"16/06/2012","","","7.86914"
"17/06/2012","","","7.86914"
"18/06/2012","","","7.85240"
"19/06/2012","","","7.84107"
"20/06/2012","","","7.83294"
"21/06/2012","","","7.83570"
"22/06/2012","","","7.85586"
"23/06/2012","","","7.85586"
"24/06/2012","","","7.85586"
"25/06/2012","","","7.85749"
"26/06/2012","","","7.85227"
"27/06/2012","","","7.84572"
"28/06/2012","","","7.84614"
"29/06/2012","","","7.84614"
"30/06/2012","","","7.84614"
"01/07/2012","","","7.84614"
"02/07/2012","","","7.84614"
"03/07/2012","","","7.83850"
"04/07/2012","","","7.82351"
"05/07/2012","","","7.82378"
"06/07/2012","","","7.82017"
"07/07/2012","","","7.82017"
"08/07/2012","","","7.82017"
"09/07/2012","","","7.81964"
"10/07/2012","","","7.81721"
"11/07/2012","","","7.81478"
"12/07/2012","","","7.81487"
"13/07/2012","","","7.82841"
"14/07/2012","","","7.82841"
"15/07/2012","","","7.82841"
"16/07/2012","","","7.81575"
"17/07/2012","","","7.81387"
"18/07/2012","","","7.81124"
"19/07/2012","","","7.81882"
"20/07/2012","","","7.82426"
"21/07/2012","","","7.82426"
"22/07/2012","","","7.82426"
"23/07/2012","","","7.82602"
"24/07/2012","","","7.82523"
"25/07/2012","","","7.83411"
"26/07/2012","","","7.83408"
"27/07/2012","","","7.83494"
"28/07/2012","","","7.83494"
"29/07/2012","","","7.83494"
"30/07/2012","","","7.83768"
"31/07/2012","","","7.83494"
"01/08/2012","","","7.83614"
"02/08/2012","","","7.83622"
"03/08/2012","","","7.84215"
"04/08/2012","","","7.84215"
"05/08/2012","","","7.84215"
"06/08/2012","","","7.85508"
"07/08/2012","","","7.85364"
"08/08/2012","","","7.86025"
"09/08/2012","","","7.85938"
"10/08/2012","","","7.86137"
"11/08/2012","","","7.86137"
"12/08/2012","","","7.86137"
"13/08/2012","","","7.86685"
"14/08/2012","","","7.87092"
"15/08/2012","","","7.87092"
"16/08/2012","","","7.87135"
"17/08/2012","","","7.87206"
"18/08/2012","","","7.87206"
"19/08/2012","","","7.87206"
"20/08/2012","","","7.86928"
"21/08/2012","","","7.86227"
"22/08/2012","","","7.86411"
"23/08/2012","","","7.87886"
"24/08/2012","","","7.90196"
"25/08/2012","","","7.90196"
"26/08/2012","","","7.90196"
"27/08/2012","","","7.91209"
"28/08/2012","","","7.91443"
"29/08/2012","","","7.92844"
"30/08/2012","","","7.93508"
"31/08/2012","","","7.94454"
"01/09/2012","","","7.94454"
"02/09/2012","","","7.94454"
"03/09/2012","","","7.96177"
"04/09/2012","","","7.97339"
"05/09/2012","","","7.99074"
"06/09/2012","","","8.00717"
"07/09/2012","","","8.01126"
"08/09/2012","","","8.01126"
"09/09/2012","","","8.01126"
"10/09/2012","","","8.01510"
"11/09/2012","","","8.01533"
"12/09/2012","","","8.00412"
"13/09/2012","","","7.99542"
"14/09/2012","","","7.98131"
"15/09/2012","","","7.98131"
"16/09/2012","","","7.98131"
"17/09/2012","","","7.98131"
"18/09/2012","","","7.96129"
"19/09/2012","","","7.94918"
"20/09/2012","","","7.94043"
"21/09/2012","","","7.93724"
"22/09/2012","","","7.93724"
"23/09/2012","","","7.93724"
"24/09/2012","","","7.96293"
"25/09/2012","","","7.95711"
"26/09/2012","","","7.95562"
"27/09/2012","","","7.95637"
"28/09/2012","","","7.95719"
"29/09/2012","","","7.95719"
"30/09/2012","","","7.95719"
"01/10/2012","","","7.95328"
"02/10/2012","","","7.94697"
"03/10/2012","","","7.94322"
"04/10/2012","","","7.93987"
"05/10/2012","","","7.93749"
"06/10/2012","","","7.93749"
"07/10/2012","","","7.93749"
"08/10/2012","","","7.92270"
"09/10/2012","","","7.90012"
"10/10/2012","","","7.88988"
"11/10/2012","","","7.89050"
"12/10/2012","","","7.89050"
"13/10/2012","","","7.89050"
"14/10/2012","","","7.89050"
"15/10/2012","","","7.88233"
"16/10/2012","","","7.87127"
"17/10/2012","","","7.85561"
"18/10/2012","","","7.83370"
"19/10/2012","","","7.83410"
"20/10/2012","","","7.83410"
"21/10/2012","","","7.83410"
"22/10/2012","","","7.83410"
"23/10/2012","","","7.83387"
"24/10/2012","","","7.84387"
"25/10/2012","","","7.86074"
"26/10/2012","","","7.87369"
"27/10/2012","","","7.87369"
"28/10/2012","","","7.87369"
"29/10/2012","","","7.86448"
"30/10/2012","","","7.83489"
"31/10/2012","","","7.83552"
"01/11/2012","","","7.83552"
"02/11/2012","","","7.82371"
"03/11/2012","","","7.82371"
"04/11/2012","","","7.82371"
"05/11/2012","","","7.81835"
"06/11/2012","","","7.81325"
"07/11/2012","","","7.81547"
"08/11/2012","","","7.82394"
"09/11/2012","","","7.83269"
"10/11/2012","","","7.83269"
"11/11/2012","","","7.83269"
"12/11/2012","","","7.83018"
"13/11/2012","","","7.82304"
"14/11/2012","","","7.83254"
"15/11/2012","","","7.84373"
"16/11/2012","","","7.86419"
"17/11/2012","","","7.86419"
"18/11/2012","","","7.86419"
"19/11/2012","","","7.87410"
"20/11/2012","","","7.87485"
"21/11/2012","","","7.87889"
"22/11/2012","","","7.89558"
"23/11/2012","","","7.91538"
"24/11/2012","","","7.91538"
"25/11/2012","","","7.91538"
"26/11/2012","","","7.93164"
"27/11/2012","","","7.93556"
"28/11/2012","","","7.93499"
"29/11/2012","","","7.91324"
"30/11/2012","","","7.89134"
"01/12/2012","","","7.89134"
"02/12/2012","","","7.89134"
"03/12/2012","","","7.88456"
"04/12/2012","","","7.87912"
"05/12/2012","","","7.86402"
"06/12/2012","","","7.85487"
"07/12/2012","","","7.85644"
"08/12/2012","","","7.85644"
"09/12/2012","","","7.85644"
"10/12/2012","","","7.83452"
"11/12/2012","","","7.82233"
"12/12/2012","","","7.82588"
"13/12/2012","","","7.87453"
"14/12/2012","","","7.89232"
"15/12/2012","","","7.89232"
"16/12/2012","","","7.89232"
"17/12/2012","","","7.88484"
"18/12/2012","","","7.87849"
"19/12/2012","","","7.90885"
"20/12/2012","","","7.93868"
"21/12/2012","","","7.95170"
"22/12/2012","","","7.95170"
"23/12/2012","","","7.95170"
"24/12/2012","","","7.94883"
"25/12/2012","","","7.94883"
"26/12/2012","","","7.93565"
"27/12/2012","","","7.92147"
"28/12/2012","","","7.90230"
"29/12/2012","","","7.90230"
"30/12/2012","","","7.90230"
"31/12/2012","","","7.90230"
"01/01/2013","","","7.90230"
"02/01/2013","","","7.90252"
"03/01/2013","","","7.93823"
"04/01/2013","","","7.96116"
"05/01/2013","","","7.96116"
"06/01/2013","","","7.96116"
"07/01/2013","","","7.96988"
"08/01/2013","","","7.95036"
"09/01/2013","","","7.93307"
"10/01/2013","","","7.90878"
"11/01/2013","","","7.90917"
"12/01/2013","","","7.90917"
"13/01/2013","","","7.90917"
"14/01/2013","","","7.89830"
"15/01/2013","","","7.88209"
"16/01/2013","","","7.86683"
"17/01/2013","","","7.85367"
"18/01/2013","","","7.85896"
"19/01/2013","","","7.85896"
"20/01/2013","","","7.85896"
"21/01/2013","","","7.85287"
"22/01/2013","","","7.84381"
"23/01/2013","","","7.84280"
"24/01/2013","","","7.84275"
"25/01/2013","","","7.84879"
"26/01/2013","","","7.84879"
"27/01/2013","","","7.84879"
"28/01/2013","","","7.86121"
"29/01/2013","","","7.86467"
"30/01/2013","","","7.84912"
"31/01/2013","","","7.82798"
"01/02/2013","","","7.81789"
"02/02/2013","","","7.81789"
"03/02/2013","","","7.81789"
"04/02/2013","","","7.81934"
"05/02/2013","","","7.82854"
"06/02/2013","","","7.83958"
"07/02/2013","","","7.85011"
"08/02/2013","","","7.87695"
"09/02/2013","","","7.87695"
"10/02/2013","","","7.87695"
"11/02/2013","","","7.87651"
"12/02/2013","","","7.84320"
"13/02/2013","","","7.82537"
"14/02/2013","","","7.82847"
"15/02/2013","","","7.82718"
"16/02/2013","","","7.82718"
"17/02/2013","","","7.82718"
"18/02/2013","","","7.81635"
"19/02/2013","","","7.81470"
"20/02/2013","","","7.82213"
"21/02/2013","","","7.81524"
"22/02/2013","","","7.80269"
"23/02/2013","","","7.80269"
"24/02/2013","","","7.80269"
"25/02/2013","","","7.78788"
"26/02/2013","","","7.78912"
"27/02/2013","","","7.82737"
"28/02/2013","","","7.83436"
"01/03/2013","","","7.84107"
"02/03/2013","","","7.84107"
"03/03/2013","","","7.84107"
"04/03/2013","","","7.83750"
"05/03/2013","","","7.83145"
"06/03/2013","","","7.82034"
"07/03/2013","","","7.79946"
"08/03/2013","","","7.79491"
"09/03/2013","","","7.79491"
"10/03/2013","","","7.79491"
"11/03/2013","","","7.80799"
"12/03/2013","","","7.80167"
"13/03/2013","","","7.80106"
"14/03/2013","","","7.80312"
"15/03/2013","","","7.80909"
"16/03/2013","","","7.80909"
"17/03/2013","","","7.80909"
"18/03/2013","","","7.80829"
"19/03/2013","","","7.81449"
"20/03/2013","","","7.83731"
"21/03/2013","","","7.82669"
"22/03/2013","","","7.81888"
"23/03/2013","","","7.81888"
"24/03/2013","","","7.81888"
"25/03/2013","","","7.80133"
"26/03/2013","","","7.78541"
"27/03/2013","","","7.77744"
"28/03/2013","","","7.77744"
"29/03/2013","","","7.77744"
"30/03/2013","","","7.77744"
"31/03/2013","","","7.77744"
"01/04/2013","","","7.77201"
"02/04/2013","","","7.77120"
"03/04/2013","","","7.78730"
"04/04/2013","","","7.80479"
"05/04/2013","","","7.82186"
"06/04/2013","","","7.82186"
"07/04/2013","","","7.82186"
"08/04/2013","","","7.81795"
"09/04/2013","","","7.80612"
"10/04/2013","","","7.79465"
"11/04/2013","","","7.79804"
"12/04/2013","","","7.80291"
"13/04/2013","","","7.80291"
"14/04/2013","","","7.80291"
"15/04/2013","","","7.79161"
"16/04/2013","","","7.78783"
"17/04/2013","","","7.79104"
"18/04/2013","","","7.79690"
"19/04/2013","","","7.80243"
"20/04/2013","","","7.80243"
"21/04/2013","","","7.80243"
"22/04/2013","","","7.79960"
"23/04/2013","","","7.79945"
"24/04/2013","","","7.80221"
"25/04/2013","","","7.80240"
"26/04/2013","","","7.79046"
"27/04/2013","","","7.79046"
"28/04/2013","","","7.79046"
"29/04/2013","","","7.78637"
"30/04/2013","","","7.78443"
"01/05/2013","","","7.78443"
"02/05/2013","","","7.78110"
"03/05/2013","","","7.78097"
"04/05/2013","","","7.78097"
"05/05/2013","","","7.78097"
"06/05/2013","","","7.78196"
"07/05/2013","","","7.78021"
"08/05/2013","","","7.77743"
"09/05/2013","","","7.77586"
"10/05/2013","","","7.78322"
"11/05/2013","","","7.78322"
"12/05/2013","","","7.78322"
"13/05/2013","","","7.77611"
"14/05/2013","","","7.77520"
"15/05/2013","","","7.78677"
"16/05/2013","","","7.79604"
"17/05/2013","","","7.79649"
"18/05/2013","","","7.79649"
"19/05/2013","","","7.79649"
"20/05/2013","","","7.78602"
"21/05/2013","","","7.78724"
"22/05/2013","","","7.78975"
"23/05/2013","","","7.79868"
"24/05/2013","","","7.79545"
"25/05/2013","","","7.79545"
"26/05/2013","","","7.79545"
"27/05/2013","","","7.78673"
"28/05/2013","","","7.78919"
"29/05/2013","","","7.79165"
"30/05/2013","","","7.79659"
"31/05/2013","","","7.79449"
"01/06/2013","","","7.79449"
"02/06/2013","","","7.79449"
"03/06/2013","","","7.79455"
"04/06/2013","","","7.79070"
"05/06/2013","","","7.79147"
"06/06/2013","","","7.80251"
"07/06/2013","","","7.80759"
"08/06/2013","","","7.80759"
"09/06/2013","","","7.80759"
"10/06/2013","","","7.81078"
"11/06/2013","","","7.82221"
"12/06/2013","","","7.83966"
"13/06/2013","","","7.83625"
"14/06/2013","","","7.82029"
"15/06/2013","","","7.82029"
"16/06/2013","","","7.82029"
"17/06/2013","","","7.80572"
"18/06/2013","","","7.80884"
"19/06/2013","","","7.81707"
"20/06/2013","","","7.81761"
"21/06/2013","","","7.81729"
"22/06/2013","","","7.81729"
"23/06/2013","","","7.81729"
"24/06/2013","","","7.82058"
"25/06/2013","","","7.82548"
"26/06/2013","","","7.83063"
"27/06/2013","","","7.83298"
"28/06/2013","","","7.83298"
"29/06/2013","","","7.83298"
"30/06/2013","","","7.83298"
"01/07/2013","","","7.83298"
"02/07/2013","","","7.83596"
"03/07/2013","","","7.82985"
"04/07/2013","","","7.82069"
"05/07/2013","","","7.81349"
"06/07/2013","","","7.81349"
"07/07/2013","","","7.81349"
"08/07/2013","","","7.81498"
"09/07/2013","","","7.82045"
"10/07/2013","","","7.82299"
"11/07/2013","","","7.82498"
"12/07/2013","","","7.82757"
"13/07/2013","","","7.82757"
"14/07/2013","","","7.82757"
"15/07/2013","","","7.82275"
"16/07/2013","","","7.81162"
"17/07/2013","","","7.81008"
"18/07/2013","","","7.81542"
"19/07/2013","","","7.81390"
"20/07/2013","","","7.81390"
"21/07/2013","","","7.81390"
"22/07/2013","","","7.81122"
"23/07/2013","","","7.81621"
"24/07/2013","","","7.81964"
"25/07/2013","","","7.82223"
"26/07/2013","","","7.83733"
"27/07/2013","","","7.83733"
"28/07/2013","","","7.83733"
"29/07/2013","","","7.83604"
"30/07/2013","","","7.83584"
"31/07/2013","","","7.84368"
"01/08/2013","","","7.83953"
"02/08/2013","","","7.83687"
"03/08/2013","","","7.83687"
"04/08/2013","","","7.83687"
"05/08/2013","","","7.83532"
"06/08/2013","","","7.83861"
"07/08/2013","","","7.84558"
"08/08/2013","","","7.84783"
"09/08/2013","","","7.85536"
"10/08/2013","","","7.85536"
"11/08/2013","","","7.85536"
"12/08/2013","","","7.85731"
"13/08/2013","","","7.86643"
"14/08/2013","","","7.87527"
"15/08/2013","","","7.87527"
"16/08/2013","","","7.88434"
"17/08/2013","","","7.88434"
"18/08/2013","","","7.88434"
"19/08/2013","","","7.88969"
"20/08/2013","","","7.89312"
"21/08/2013","","","7.89841"
"22/08/2013","","","7.91417"
"23/08/2013","","","7.92937"
"24/08/2013","","","7.92937"
"25/08/2013","","","7.92937"
"26/08/2013","","","7.94023"
"27/08/2013","","","7.95721"
"28/08/2013","","","7.96551"
"29/08/2013","","","7.97361"
"30/08/2013","","","7.96343"
"31/08/2013","","","7.96343"
"01/09/2013","","","7.96343"
"02/09/2013","","","7.95150"
"03/09/2013","","","7.96579"
"04/09/2013","","","7.98649"
"05/09/2013","","","7.99801"
"06/09/2013","","","7.98724"
"07/09/2013","","","7.98724"
"08/09/2013","","","7.98724"
"09/09/2013","","","7.97289"
"10/09/2013","","","7.96133"
"11/09/2013","","","7.94027"
"12/09/2013","","","7.92068"
"13/09/2013","","","7.90778"
"14/09/2013","","","7.90778"
"15/09/2013","","","7.90778"
"16/09/2013","","","7.90778"
"17/09/2013","","","7.90601"
"18/09/2013","","","7.91282"
"19/09/2013","","","7.91548"
"20/09/2013","","","7.92884"
"21/09/2013","","","7.92884"
"22/09/2013","","","7.92884"
